0.152908 0.015951 4.30026e-05 0.56348 74.3226
0.165958 0.0490988 -5.77814e-06 -0.563589 76.5429
0.169735 -0.0302886 4.85312e-05 0.563698 78.7637
0.155897 -0.0425888 -8.28943e-07 -0.563809 80.9847
0.155864 0.0415398 3.2071e-05 0.563919 83.2061
0.169849 0.0294518 -2.79768e-05 -0.564028 85.4279
0.166185 -0.0503635 4.71751e-05 0.564138 87.6501
0.153028 -0.0171446 -3.25681e-05 -0.564249 89.8726
0.160837 0.0541497 3.67309e-05 0.56436 92.0954
0.171437 0.000326022 -5.85563e-06 -0.56447 94.3186
0.161111 -0.0555774 5.36452e-05 0.564579 96.5423
0.153078 0.0150923 -1.02559e-05 -0.56469 98.7661
0.166283 0.0493974 4.31267e-05 0.5648 100.99
0.170186 -0.0302651 -4.05826e-05 -0.564911 103.215
0.156125 -0.0424137 2.4759e-06 0.565019 105.44
0.156301 0.0422819 -4.44756e-05 -0.56513 107.666
0.170433 0.0279982 5.09408e-05 0.565239 109.891
0.166265 -0.0513888 -1.98417e-05 -0.56535 112.117
0.153115 -0.0143269 1.04501e-05 0.56546 114.344
0.161733 0.0552073 -2.09193e-05 -0.565569 116.571
0.171948 -0.00378173 5.41177e-05 0.56568 118.798
0.160745 -0.0557936 -4.99815e-05 -0.56579 121.025
0.153471 0.0198641 9.9946e-06 0.565899 123.253
0.167472 0.0481366 -4.96831e-05 -0.566009 125.482
0.170251 -0.0352781 5.19127e-05 0.566118 127.71
0.155604 -0.0396126 -1.71251e-05 -0.566229 130.088
0.15734 0.0466542 5.61468e-05 0.56634 132.489
0.171456 0.0235729 -2.85001e-06 -0.56645 134.89
0.165667 -0.0546477 2.35716e-05 0.566561 137.292
0.153018 -0.00766006 -7.65153e-06 -0.56667 139.694
0.163354 0.0561419 1.44055e-05 0.566779 142.096
0.172292 -0.0113804 -4.20698e-05 -0.566887 144.499
0.15965 -0.0540033 3.71291e-05 0.566997 146.902
0.154377 0.0278482 -4.79755e-05 -0.567107 149.306
0.169179 0.0432549 2.21185e-05 0.567218 151.71
0.169553 -0.0425119 -1.46285e-05 -0.567328 154.114
0.154669 -0.0312528 2.15634e-05 0.567441 156.519
0.159385 0.0522578 -4.41778e-05 -0.56755 158.924
0.172543 0.0123731 3.01638e-05 0.56766 161.33
0.163962 -0.0576262 -3.68865e-05 -0.567769 163.735
0.153137 0.0056454 5.95773e-06 0.567878 166.142
0.165996 0.0545503 -5.29622e-05 -0.567988 168.549
0.172155 -0.0244444 4.77137e-06 0.568097 170.956
0.157656 -0.0486436 -3.34209e-05 -0.568206 173.363
0.156093 0.0403979 2.62635e-05 0.568315 175.771
0.171368 0.0333036 -3.75759e-05 -0.568424 178.179
0.167949 -0.0519855 1.22454e-05 0.568533 180.588
0.153605 -0.0173524 -4.68568e-06 -0.568643 182.997
0.162392 0.0572163 1.40516e-05 0.568754 185.406
0.173289 -0.00370246 -4.28136e-05 -0.568862 187.816
0.161351 -0.0571752 3.28488e-05 0.568973 190.226
0.1541 0.0225906 -3.77061e-05 -0.569083 192.637
0.169142 0.047821 5.60756e-06 0.569193 195.048
0.170896 -0.0402103 -4.78165e-05 -0.569302 197.459
0.155378 -0.0356528 4.97205e-05 0.569413 199.871
0.15924 0.0522282 -1.12582e-05 -0.569523 202.283
0.17325 0.0151725 4.70519e-05 0.569633 204.696
0.164875 -0.0587357 -4.42187e-05 -0.56974 207.109
0.153321 0.00459794 4.13701e-06 0.56985 209.522
0.166564 0.0559793 -3.75475e-05 -0.56996 211.936
0.172927 -0.0255318 3.05413e-05 0.57007 214.35
0.157839 -0.0490153 -3.72293e-05 -0.570181 216.765
0.156653 0.0428111 3.61369e-06 0.570292 219.18
0.172398 0.0317618 -4.16829e-05 -0.570401 221.595
0.168073 -0.0548084 3.92041e-05 0.570512 224.011
0.153608 -0.0137039 -5.26494e-05 -0.570621 226.427
0.163818 0.0586605 2.48774e-05 0.570731 228.844
0.173997 -0.00946661 -1.11049e-05 -0.570844 231.261
0.160647 -0.0563546 9.04547e-06 0.570953 233.678
0.15496 0.0300425 -2.49122e-05 -0.571064 236.096
0.170966 0.0434073 5.55064e-05 0.571174 238.514
0.170509 -0.0472898 -4.49154e-05 -0.571282 240.932
0.154642 -0.0277588 5.14924e-05 0.571392 243.351
0.161466 0.0570889 -1.63622e-05 -0.571502 245.771
0.174393 0.00408083 5.42308e-05 0.571612 248.19
0.163232 -0.0602044 -4.98576e-05 -0.571721 250.611
0.153958 0.0180509 2.88072e-06 0.571832 253.031
0.16943 0.0520396 -2.60336e-05 -0.571943 255.452
0.172413 -0.0385034 6.89621e-06 0.572051 257.606
0.156021 -0.0390622 -4.18723e-06 -0.57216 259.682
0.15943 0.0532099 1.67697e-05 0.572269 261.758
0.17435 0.0167172 -4.41428e-05 -0.57238 263.834
0.165629 -0.0604657 2.75632e-05 0.57249 265.911
0.153577 0.0057886 -2.41692e-05 -0.5726 267.988
0.167819 0.0567976 3.62162e-05 0.572709 270.066
0.173687 -0.0293 -5.14925e-06 -0.572818 272.143
0.157564 -0.0470211 4.69573e-05 0.572928 274.222
0.157973 0.0475312 -4.66795e-05 -0.573036 276.3
0.174023 0.026218 3.73018e-06 0.573147 278.379
0.167485 -0.0591244 -3.1103e-05 -0.573257 280.458
0.153576 -0.00332385 1.35473e-05 0.573367 282.538
0.166537 0.059731 -9.43478e-06 -0.573477 284.618
0.174613 -0.0219586 1.87832e-05 0.573586 286.698
0.158922 -0.0527282 -4.20173e-05 -0.573696 288.779
0.156872 0.0429613 1.97542e-05 0.573805 290.859
0.173704 0.0336481 -1.21574e-05 -0.573916 292.941
0.16904 -0.0571931 1.65974e-05 0.574026 295.022
0.15377 -0.0114504 -3.17584e-05 -0.574137 297.104
0.165445 0.0610295 1.22795e-06 0.574246 299.187
0.175214 -0.0155438 -4.13568e-05 -0.574356 301.269
0.160127 -0.0559197 3.66358e-05 0.574466 303.352
0.156228 0.0382132 -4.23824e-05 -0.574576 305.436
0.173394 0.0382807 3.17139e-06 0.574686 307.519
0.170068 -0.0553912 -3.23261e-05 -0.574797 309.603
0.154027 -0.0159526 1.44469e-05 0.574906 311.688
0.164848 0.0614779 -1.17898e-05 -0.575015 313.773
0.175674 -0.0116234 2.12634e-05 0.575124 315.858
0.160895 -0.0582616 -4.14478e-05 -0.575234 317.943
0.155835 0.0361091 1.71725e-05 0.575343 320.029
0.173348 0.0414736 -6.07562e-06 -0.575453 322.115
0.170833 -0.054387 6.30677e-06 0.575563 324.202
0.154196 -0.0192563 -1.65513e-05 -0.575673 326.288
0.164542 0.0617446 3.67776e-05 0.575783 328.376
0.176011 -0.00924609 -1.08807e-05 -0.575893 330.463
0.16137 -0.0591918 5.24029e-05 0.576004 332.551
0.155776 0.0346376 -4.59329e-05 -0.576112 334.639
0.173466 0.0419418 5.38635e-05 0.576221 336.728
0.171123 -0.0543794 -1.45245e-05 -0.576331 338.817
0.154261 -0.0193831 4.39565e-05 0.576441 340.906
0.164777 0.0622589 -2.36323e-05 -0.576551 342.996
0.176301 -0.0101095 1.45046e-05 0.576661 345.086
0.161328 -0.0593111 -1.41008e-05 -0.576773 347.176
0.155918 0.0363877 2.09328e-05 0.576882 349.267
0.173937 0.0416556 -3.88022e-05 -0.576991 351.358
0.171157 -0.0558734 1.18518e-05 0.577098 353.449
0.154155 -0.018047 -5.73003e-05 -0.577207 355.541
0.165347 0.0627338 5.28764e-05 0.577318 357.633
0.176501 -0.0129167 -5.75394e-05 -0.577427 359.725
0.160947 -0.0583084 1.22355e-05 0.577537 361.818
0.156408 0.0389949 -3.52327e-05 -0.577648 363.911
0.174577 0.0389868 8.94022e-06 0.577757 366.005
0.170681 -0.0583796 -5.05481e-05 -0.577865 368.099
0.153971 -0.0130006 4.35044e-05 0.577977 370.193
0.16649 0.063233 -4.22978e-05 -0.578087 372.287
0.176601 -0.0185548 5.08638e-05 0.578196 374.382
0.16004 -0.0564197 -9.86752e-06 -0.578307 376.477
0.157208 0.0443216 3.06614e-05 0.578418 378.573
0.175506 0.0340351 -5.78507e-05 -0.578528 380.669
0.169858 -0.0614225 3.42284e-05 0.578639 382.765
0.15377 -0.00616542 -1.61322e-05 -0.578751 384.862
0.167983 0.0632343 3.39762e-06 0.578861 386.959
0.176438 -0.0259084 -5.60796e-05 -0.578971 389.057
0.158822 -0.0523404 5.73877e-05 0.57908 391.154
0.158556 0.0502911 -8.26023e-06 -0.579191 393.252
0.176452 0.0263169 2.32935e-05 0.579301 395.351
0.168383 -0.0643309 -4.53274e-05 -0.57941 397.45
0.15375 0.00427653 2.03729e-05 0.57952 399.549
0.170015 0.0614148 -1.23529e-06 -0.579629 401.648
0.175945 -0.0357627 4.77618e-05 0.57974 403.748
0.157252 -0.0456568 -3.99042e-05 -0.579849 405.848
0.160433 0.0569322 4.22594e-05 0.579958 407.949
0.177375 0.0156133 -5.08124e-05 -0.580067 410.05
0.166427 -0.0656965 9.45222e-06 0.580176 412.151
0.154161 0.0161994 -3.69729e-05 -0.580285 414.253
0.172252 0.0565625 1.25236e-05 0.580394 416.355
0.174818 -0.0462774 -5.30787e-05 -0.580504 418.457
0.155653 -0.0346657 3.97221e-05 0.580616 420.56
0.163085 0.062534 -3.00233e-05 -0.580725 422.663
0.177961 0.00118772 2.73178e-05 0.580835 424.766
0.163758 -0.064761 -2.9095e-05 -0.580944 426.87
0.155278 0.0310944 3.81956e-05 0.581054 428.974
0.174696 0.0477724 -5.15866e-05 -0.581164 431.079
0.173005 -0.0566423 1.31693e-05 0.581272 433.184
0.154272 -0.0203013 -4.2427e-05 -0.58138 435.289
0.166307 0.0657922 2.05322e-05 0.58149 437.394
0.177957 -0.0154792 -2.64227e-06 -0.5816 439.5
0.160731 -0.0590253 4.71649e-05 0.581711 441.607
0.157457 0.0454871 -3.62257e-05 -0.581821 443.713
0.176826 0.0338164 2.83944e-05 0.581932 445.82
0.170145 -0.064636 -2.48854e-05 -0.58204 447.928
0.153659 -0.000555228 2.32682e-05 0.582153 450.035
0.170128 0.0640514 -2.59125e-05 -0.582262 452.143
0.177053 -0.034856 3.19384e-05 0.582373 454.252
0.157503 -0.0474257 -3.83869e-05 -0.582483 456.361
0.160791 0.0585543 5.04504e-05 0.582593 458.47
0.178384 0.0147728 -6.26515e-06 -0.582704 460.579
0.166412 -0.0674819 1.83229e-05 0.582815 462.689
0.154362 0.020869 -3.65782e-05 -0.582923 464.8
0.173899 0.0553957 9.06948e-08 0.583034 466.91
0.17482 -0.052357 -2.32757e-05 -0.583144 469.021
0.154845 -0.0280301 4.90002e-05 0.583253 471.133
0.165339 0.0663444 -2.16445e-05 -0.583363 473.244
0.178814 -0.0101738 5.45618e-05 0.583473 475.356
0.161857 -0.0625864 -3.16959e-05 -0.583583 477.469
0.156867 0.043501 9.97556e-06 0.583694 479.582
0.177193 0.0377968 -4.66739e-05 -0.583806 481.695
0.171139 -0.0653033 2.33744e-05 0.583916 483.808
0.153568 -0.00258255 -2.95413e-06 -0.584025 485.922
0.170446 0.0653687 4.58898e-05 0.584133 488.036
0.177635 -0.0356873 -3.52572e-05 -0.584243 490.151
0.157399 -0.0467901 2.46984e-05 0.584354 492.266
0.161413 0.0606213 -1.63497e-05 -0.584462 494.381
0.179126 0.0115136 1.28859e-05 0.584572 496.497
0.16591 -0.0684247 -8.77296e-06 -0.584682 498.613
0.154661 0.0268548 3.90787e-06 0.584792 500.73
0.175378 0.0526931 -5.7581e-05 -0.584902 502.846
0.174458 -0.0582515 5.49256e-05 0.585012 504.964
0.15414 -0.021252 -5.42089e-05 -0.585122 507.081
0.167391 0.068197 5.3907e-05 0.585231 509.199
0.179113 -0.0202386 -5.59478e-05 -0.58534 511.317
0.160084 -0.0578662 1.21562e-06 0.58545 513.914
0.158715 0.0524606 -6.67874e-06 -0.585559 516.74
0.1788 0.026907 1.26485e-05 0.585669 519.565
0.168988 -0.0693993 -1.7636e-05 -0.585779 522.392
0.153689 0.0131329 2.08166e-05 0.585889 525.219
0.173715 0.0612412 -2.56547e-05 -0.586 528.046
0.176544 -0.0504666 2.86286e-05 0.586108 530.874
0.155116 -0.0330508 -3.2032e-05 -0.586219 533.702
0.165241 0.067899 3.52981e-05 0.586328 536.531
0.17985 -0.00886121 -3.97546e-05 -0.586438 539.36
0.162132 -0.0639972 4.21414e-05 0.586547 542.19
0.157163 0.0454881 -4.45309e-05 -0.586657 545.02
0.178459 0.0359049 4.91451e-05 0.586765 547.85
0.170928 -0.0690075 -5.34492e-05 -0.586874 550.682
0.153348 0.0048284 7.82129e-08 0.586983 553.513
0.17272 0.065439 -4.08532e-06 -0.587093 556.345
0.177713 -0.0455025 7.91751e-06 0.587204 559.178
0.155808 -0.0390109 -7.02162e-06 -0.587314 562.011
0.164186 0.0674221 3.62299e-06 0.587425 564.845
0.180289 -0.00337448 -5.60735e-05 -0.587534 567.679
0.163183 -0.0665842 4.73558e-05 0.587645 570.513
0.156529 0.0426043 -3.55211e-05 -0.587754 573.349
0.178491 0.0398673 2.37873e-05 0.587864 576.184
0.171771 -0.0687951 -9.55361e-06 -0.587973 579.02
0.153195 0.00199123 5.22987e-05 0.588084 581.857
0.172696 0.0667229 -3.31434e-05 -0.588193 584.694
0.178195 -0.0451621 9.64681e-06 0.588303 587.531
0.155824 -0.0401067 -4.2914e-05 -0.588413 590.37
0.164317 0.0680113 1.65619e-05 0.588522 593.208
0.180643 -0.00396194 -4.82927e-05 -0.588631 596.047
0.163062 -0.0665824 1.70696e-05 0.588741 598.887
0.156735 0.0443557 -4.05268e-05 -0.58885 601.727
0.179059 0.0385145 3.72955e-06 0.588959 604.567
0.171484 -0.0704796 -2.13682e-05 -0.589069 607.408
0.153105 0.00585335 3.69893e-05 0.58918 610.25
0.173729 0.0659711 -4.55302e-05 -0.58929 613.092
0.178012 -0.0499919 5.10368e-05 0.589399 615.934
0.155085 -0.0356997 -5.37579e-05 -0.589508 618.777
0.165714 0.0699354 5.33416e-05 0.589618 621.621
0.180887 -0.0111739 -4.79494e-05 -0.589729 624.465
0.16169 -0.0641505 3.92469e-05 0.589837 627.309
0.157927 0.0508196 -2.78111e-05 -0.589946 630.154
0.180077 0.0310477 1.25097e-05 0.590055 633
0.169944 -0.0729731 -5.25535e-05 -0.590165 635.846
0.153307 0.0159956 2.83265e-05 0.590274 638.692
0.175751 0.0619554 -5.72583e-05 -0.590385 641.539
0.176958 -0.0584499 2.30857e-05 0.590495 644.387
0.153814 -0.0248476 -4.11366e-05 -0.590604 647.235
0.16847 0.0721724 5.39817e-05 0.590715 650.083
0.18075 -0.0246898 -1.97345e-06 -0.590825 652.932
0.159131 -0.0566462 2.16622e-06 0.590935 655.782
0.160498 0.060221 -5.70501e-05 -0.591042 658.632
0.181184 0.0160622 4.81379e-05 0.591154 661.482
0.166938 -0.0730993 -3.05502e-05 -0.591264 664.333
0.154464 0.0319556 8.02397e-06 0.591373 667.185
0.178393 0.0521126 -3.80405e-05 -0.591483 670.037
0.174566 -0.0684281 3.11593e-06 0.591592 672.889
0.152704 -0.00658145 -2.26417e-05 -0.591701 675.742
0.172484 0.0712608 3.84011e-05 0.591809 678.596
0.179672 -0.0441761 -4.76327e-05 -0.591919 681.45
0.155796 -0.0421626 4.92742e-05 0.592028 684.304
0.164843 0.0699127 -4.66677e-05 -0.592137 687.159
0.181746 -0.00696821 3.65496e-05 0.592248 690.015
0.162395 -0.06689 -1.62996e-05 -0.59236 692.871
0.157547 0.0508883 4.33275e-05 0.59247 695.727
0.180888 0.0326036 -3.59241e-06 -0.59258 698.584
0.170238 -0.0747546 1.17519e-05 0.59269 701.442
0.15308 0.0187869 -1.46867e-05 -0.5928 704.3
0.177122 0.0617559 1.05981e-05 0.592909 707.158
0.176813 -0.0638545 -6.90314e-07 -0.593017 710.017
0.152883 -0.0172318 4.16063e-05 0.593129 712.877
0.170887 0.0741837 -1.12668e-05 -0.593239 715.737
0.180892 -0.036732 3.03706e-05 0.593349 718.597
0.156915 -0.0495498 -4.14967e-05 -0.593458 721.458
0.163337 0.068228 4.61204e-05 0.593566 724.32
0.182194 0.000475907 -4.26756e-05 -0.593678 727.182
0.163746 -0.0698978 2.75726e-05 0.593787 730.045
0.156644 0.047454 -3.99227e-06 -0.593897 732.908
0.181017 0.0368601 3.25703e-05 0.594006 735.771
0.171147 -0.0760601 -5.12175e-05 -0.594116 738.635
0.152637 0.0172727 3.0589e-06 0.594223 741.5
0.177395 0.0640531 -7.88936e-06 -0.594333 744.365
0.177366 -0.0650466 3.88876e-06 0.594442 747.231
0.152559 -0.0175362 -4.7608e-05 -0.594553 750.097
0.171415 0.075206 2.18832e-05 0.594662 752.963
0.181127 -0.0394744 -4.48476e-05 -0.594772 755.831
0.156313 -0.0471773 5.5479e-05 0.594882 758.698
0.164335 0.0701371 -5.63535e-05 -0.594992 761.566
0.182562 -0.00515462 4.83432e-05 0.5951 764.435
0.162589 -0.0683401 -3.11011e-05 -0.59521 767.304
0.157621 0.0530338 8.40577e-07 0.595321 770.174
0.181927 0.030682 -1.68099e-05 -0.595431 773.044
0.16975 -0.0770648 2.25765e-05 0.595541 775.915
0.153054 0.025727 -1.62452e-05 -0.59565 778.786
0.17918 0.0588012 8.151e-07 0.59576 781.658
0.175972 -0.0720121 -3.14215e-05 -0.59587 784.53
0.151724 -0.00493251 4.84712e-05 0.59598 787.403
0.174418 0.0740934 -5.50313e-05 -0.596089 790.276
0.180351 -0.0532953 4.9632e-05 0.596199 793.15
0.153922 -0.0350311 -3.0856e-05 -0.596309 796.024
0.168009 0.0754185 5.90178e-05 0.59642 798.899
0.18253 -0.0234832 -1.68745e-05 -0.596528 801.774
0.158942 -0.0583631 2.22731e-05 0.596636 804.65
0.161318 0.0645761 -1.71747e-05 -0.596747 807.527
0.182955 0.00957167 5.92531e-05 0.596856 810.404
0.165382 -0.0739609 -2.9257e-05 -0.596965 813.281
0.155543 0.044801 4.69558e-05 0.597074 816.159
0.181828 0.0412357 -5.3213e-05 -0.597183 819.037
0.171974 -0.0788895 4.65603e-05 0.597293 821.916
0.151964 0.0187329 -2.44205e-05 -0.597403 824.795
0.178945 0.0644993 4.99324e-05 0.597513 827.675
0.177353 -0.0715903 -2.08769e-06 -0.597621 830.556
0.151293 -0.0088249 5.91314e-05 0.597732 833.437
0.174411 0.0766228 -4.54463e-05 -0.59784 836.318
0.18103 -0.0535058 1.91369e-05 0.59795 839.2
0.153584 -0.0353953 -3.88804e-05 -0.598059 842.083
0.168508 0.0767694 4.6759e-05 0.598167 844.966
0.182874 -0.0266009 -3.74237e-05 -0.598278 847.85
0.158204 -0.0563337 1.4064e-05 0.598387 850.734
0.162312 0.0670516 -3.89518e-05 -0.598494 853.618
0.183397 0.00367871 5.36801e-05 0.598603 856.503
0.164045 -0.0722332 -5.31027e-05 -0.598713 859.389
0.156645 0.0508497 3.57852e-05 0.598823 862.275
0.182828 0.0339473 -1.64748e-06 -0.598934 865.162
0.170191 -0.0797677 1.20571e-05 0.599043 868.049
0.152516 0.0294626 -3.28735e-06 -0.599154 870.937
0.181036 0.0577961 3.97786e-05 0.599264 873.825
0.175537 -0.0788759 -4.41418e-07 -0.599374 876.714
0.150542 0.00645923 3.36546e-06 0.599484 879.603
0.177951 0.0737373 -4.78959e-05 -0.599594 882.493
0.179628 -0.0688857 1.77537e-05 0.599703 885.383
0.151031 -0.0178097 -3.07635e-05 -0.599813 888.274
0.173462 0.0799618 2.351e-05 0.599924 891.165
0.182103 -0.0499543 -1.3202e-06 -0.600032 894.057
0.153761 -0.0385351 2.69025e-05 0.60014 896.95
0.168208 0.0771325 -3.64281e-05 -0.600251 899.842
0.183373 -0.0259115 2.68913e-05 0.600358 902.736
0.158085 -0.0566049 -3.37943e-06 -0.600468 905.63
0.162617 0.0680925 2.22279e-05 0.600578 908.524
0.183757 0.00138917 -2.24813e-05 -0.600689 911.419
0.163333 -0.0701522 3.74189e-06 0.600799 914.315
0.15747 0.0540563 -2.52221e-05 -0.600909 917.211
0.183532 0.0275753 2.90118e-05 0.601018 920.108
0.168694 -0.0797055 -1.41622e-05 -0.601128 923.005
0.153209 0.0379192 4.36833e-05 0.601237 925.902
0.18272 0.0508012 -5.34897e-05 -0.601346 928.801
0.173722 -0.0838003 4.87495e-05 0.601455 931.699
0.150374 0.0194117 -2.60933e-05 -0.601565 934.598
0.181009 0.068348 4.31686e-05 0.601674 937.498
0.177765 -0.0812401 -3.97177e-05 -0.601785 940.398
0.14924 0.00148788 1.60171e-05 0.601894 943.299
0.178423 0.0792972 -3.48841e-05 -0.602002 946.201
0.180749 -0.0723461 3.75396e-05 0.602112 949.102
0.149875 -0.0169721 -1.90485e-05 -0.602222 952.005
0.174835 0.0828873 3.72054e-05 0.602334 954.908
0.182491 -0.0573716 -3.03714e-05 -0.602443 957.811
0.152061 -0.0324877 6.63587e-06 0.602553 960.715
0.17071 0.0805818 -2.35177e-05 -0.602662 963.62
0.183421 -0.0386418 2.05142e-05 0.602772 966.525
0.155358 -0.0474506 -5.82312e-05 -0.602881 969.43
0.166186 0.0740147 1.6218e-05 0.60299 972.336
0.183773 -0.0171999 -1.5808e-05 -0.603099 975.243
0.159392 -0.0593875 5.6124e-05 0.603208 978.15
0.161733 0.0644635 -1.40921e-05 -0.603317 981.058
0.183916 0.00444044 1.37821e-05 0.603427 983.966
0.16368 -0.0703048 -4.93406e-05 -0.603538 986.875
0.157461 0.0541803 3.05083e-06 0.603647 989.784
0.183985 0.0255433 -5.41715e-05 -0.603757 992.694
0.168024 -0.0789763 2.3626e-05 0.603866 995.604
0.153694 0.0424272 -3.33821e-05 -0.603976 998.515
0.183943 0.0448913 2.21195e-05 0.604085 1001.43
0.17201 -0.0862552 -4.99501e-05 -0.604195 1004.34
0.150531 0.0316324 5.29881e-05 0.604305 1007.25
0.183789 0.06164 -3.27808e-05 -0.604414 1010.16
0.175632 -0.0908014 5.10683e-05 0.604524 1013.08
0.148174 0.0200748 -4.92659e-05 -0.604632 1015.99
0.183247 0.0747046 2.42241e-05 0.604741 1018.91
0.178528 -0.0922755 -3.77306e-05 -0.604851 1021.82
0.146683 0.0103131 2.86709e-05 0.604959 1024.74
0.182411 0.0839881 -5.88498e-05 -0.605069 1027.65
0.180829 -0.0907038 4.07577e-06 0.605178 1030.57
0.146093 -0.000292365 -5.00893e-05 -0.605288 1033.49
0.181035 0.0895785 1.19617e-05 0.605396 1036.4
0.182257 -0.0863045 -1.2675e-05 -0.605506 1039.32
0.146325 -0.00821375 4.65217e-05 0.605618 1042.24
0.179456 0.0911762 -5.4084e-05 -0.605727 1045.16
0.183121 -0.0800382 3.68863e-05 0.605837 1048.08
0.147226 -0.01624 -5.38068e-05 -0.605947 1051
0.177526 0.0899076 4.8232e-05 0.606055 1053.92
0.183333 -0.0715315 -2.15062e-05 -0.606164 1056.84
0.148627 -0.0214502 2.98279e-05 0.606274 1059.77
0.175607 0.0867349 -1.39784e-05 -0.606383 1062.69
0.18324 -0.0626697 3.3581e-05 0.606492 1065.61
0.150331 -0.0268496 -2.99978e-05 -0.606601 1068.54
0.17358 0.0819172 3.15104e-06 0.606709 1071.46
0.182831 -0.0528373 -1.34675e-05 -0.606818 1074.39
0.152221 -0.0301093 2.63099e-08 0.606927 1077.31
0.171707 0.0761073 -2.08921e-05 -0.607037 1080.24
0.182372 -0.0435507 1.6248e-05 0.607147 1083.16
0.154144 -0.0342103 -4.43703e-05 -0.607257 1086.09
0.169833 0.0700905 4.49875e-05 0.607366 1089.02
0.181842 -0.0342014 -2.07348e-05 -0.607475 1091.95
0.156066 -0.0367428 3.05331e-05 0.607585 1094.87
0.168128 0.0644287 -1.30708e-05 -0.607694 1097.8
0.181404 -0.0256495 3.11092e-05 0.607802 1100.73
0.157887 -0.0399455 -2.38542e-05 -0.607912 1103.66
0.166447 0.0589104 4.99106e-05 0.608021 1106.59
0.181036 -0.0173202 -5.11304e-05 -0.60813 1109.52
0.15963 -0.0425687 2.33878e-05 0.60824 1112.46
0.1649 0.0540734 -2.86671e-05 -0.60835 1115.39
0.180822 -0.00934975 7.47468e-06 0.608458 1118.32
0.161214 -0.0459193 -2.04705e-05 -0.608566 1121.26
0.163358 0.0502825 7.7936e-06 0.608675 1124.19
0.180759 -0.00204155 -3.15461e-05 -0.608783 1127.12
0.162698 -0.0491785 2.8475e-05 0.608892 1130.06
0.161897 0.0464198 -5.91481e-05 -0.609001 1132.99
0.180889 0.00491634 7.83424e-07 0.60911 1135.93
0.163999 -0.0533223 -3.74977e-05 -0.609219 1138.87
0.160403 0.0443488 4.6592e-05 0.609328 1141.8
0.18124 0.0113896 -2.75982e-05 -0.609437 1144.74
0.165216 -0.0576712 4.1871e-05 0.609546 1147.68
0.158913 0.0427823 -2.85274e-05 -0.609656 1150.62
0.181832 0.017351 4.66782e-05 0.609763 1153.56
0.166256 -0.063132 -3.79891e-05 -0.609872 1156.5
0.157314 0.0429999 1.36722e-06 0.609982 1159.44
0.182751 0.0235907 -5.56746e-05 -0.610091 1162.38
0.16726 -0.0693303 2.00669e-05 0.610199 1165.32
0.155605 0.0435024 -1.85915e-05 -0.610308 1168.26
0.184014 0.0297288 5.0024e-05 0.610415 1171.21
0.168138 -0.0776837 -5.76988e-05 -0.610522 1174.15
0.153627 0.0461952 4.00713e-05 0.610631 1177.09
0.185796 0.0367435 -5.16616e-05 -0.61074 1180.04
0.16913 -0.0875408 3.5221e-05 0.610849 1182.98
0.15129 0.0498053 -4.83492e-05 -0.610957 1185.93
0.18817 0.0446379 3.5921e-05 0.611066 1188.87
0.170199 -0.100934 -5.17227e-05 -0.611175 1191.82
0.148315 0.0565958 3.8769e-05 0.611284 1194.77
0.191491 0.0550916 -5.31737e-05 -0.611392 1197.72
0.171848 -0.118416 3.91413e-05 0.611503 1200.66
